"","X1","year","State","total_jail_pop","total_pop_15to64","perc_pop","perc_male","perc_female","perc_asian","perc_black","perc_latinx","perc_native","perc_white","lat","lon","State Code","Region","Division"
"1972",2018,2009,"Virginia",29548,5441882,543,932,129,49,1368,401,674,320,37.51260065,-78.78780865,"VA","South","South Atlantic"
"1973",2019,2010,"Virginia",29466,5491380,537,943,122,42,1354,354,614,340,37.51260065,-78.78780865,"VA","South","South Atlantic"
"1974",2020,2011,"Virginia",29249,5506477,531,934,121,41,1305,330,542,336,37.51260065,-78.78780865,"VA","South","South Atlantic"
"1975",2021,2012,"Virginia",29745,5553733,536,974,127,61,1346,344,577,359,37.51260065,-78.78780865,"VA","South","South Atlantic"
"1976",2022,2013,"Virginia",28226,5576579,506,886,133,49,1088,328,655,379,37.51260065,-78.78780865,"VA","South","South Atlantic"
"1977",2023,2014,"Virginia",30129,5601864,538,908,170,51,1235,302,704,374,37.51260065,-78.78780865,"VA","South","South Atlantic"
"1978",2024,2015,"Virginia",29028,5614614,517,842,147,54,1115,309,752,351,37.51260065,-78.78780865,"VA","South","South Atlantic"
"1979",2025,1970,"Vermont",0,267596,0,0,0,0,0,0,0,0,44.07477921,-72.66221354,"VT","Northeast","New England"
"1980",2026,1971,"Vermont",0,274643,0,0,0,0,0,0,0,0,44.07477921,-72.66221354,"VT","Northeast","New England"
"1981",2027,1972,"Vermont",0,283267,0,0,0,0,0,0,0,0,44.07477921,-72.66221354,"VT","Northeast","New England"
"1982",2028,1973,"Vermont",0,289707,0,0,0,0,0,0,0,0,44.07477921,-72.66221354,"VT","Northeast","New England"
"1983",2029,1974,"Vermont",0,295303,0,0,0,0,0,0,0,0,44.07477921,-72.66221354,"VT","Northeast","New England"
"1984",2030,1975,"Vermont",0,302226,0,0,0,0,0,0,0,0,44.07477921,-72.66221354,"VT","Northeast","New England"
"1985",2031,1976,"Vermont",0,309292,0,0,0,0,0,0,0,0,44.07477921,-72.66221354,"VT","Northeast","New England"
"1986",2032,1977,"Vermont",0,316933,0,0,0,0,0,0,0,0,44.07477921,-72.66221354,"VT","Northeast","New England"
"1987",2033,1978,"Vermont",0,323861,28,0,0,0,0,0,0,0,44.07477921,-72.66221354,"VT","Northeast","New England"
"1988",2034,1979,"Vermont",0,331388,36,0,0,0,0,0,0,0,44.07477921,-72.66221354,"VT","Northeast","New England"
"1989",2035,1980,"Vermont",0,337952,41,0,0,0,0,0,0,0,44.07477921,-72.66221354,"VT","Northeast","New England"
"1990",2036,1981,"Vermont",0,340748,41,0,0,0,0,0,0,0,44.07477921,-72.66221354,"VT","Northeast","New England"
"1991",2037,1982,"Vermont",0,343509,48,0,0,0,0,0,0,0,44.07477921,-72.66221354,"VT","Northeast","New England"
"1992",2038,1983,"Vermont",0,346971,34,0,0,0,0,0,0,0,44.07477921,-72.66221354,"VT","Northeast","New England"
"1993",2039,1984,"Vermont",0,349945,35,0,0,0,0,0,0,0,44.07477921,-72.66221354,"VT","Northeast","New England"
"1994",2040,1985,"Vermont",0,353158,66,0,0,0,0,0,0,0,44.07477921,-72.66221354,"VT","Northeast","New England"
"1995",2041,1986,"Vermont",0,356843,72,0,0,0,0,0,0,0,44.07477921,-72.66221354,"VT","Northeast","New England"
"1996",2042,1987,"Vermont",0,361229,70,0,0,0,0,0,0,0,44.07477921,-72.66221354,"VT","Northeast","New England"
"1997",2043,1988,"Vermont",0,368189,73,0,0,0,0,0,0,0,44.07477921,-72.66221354,"VT","Northeast","New England"
"1998",2044,1989,"Vermont",0,373320,75,0,0,0,0,0,0,0,44.07477921,-72.66221354,"VT","Northeast","New England"
"1999",2045,1990,"Vermont",0,377249,98,0,0,0,0,0,0,0,44.07477921,-72.66221354,"VT","Northeast","New England"
"2000",2046,1991,"Vermont",0,377833,102,0,0,0,0,0,0,0,44.07477921,-72.66221354,"VT","Northeast","New England"
"2001",2047,1992,"Vermont",0,379452,103,0,0,0,0,0,0,0,44.07477921,-72.66221354,"VT","Northeast","New England"
"2002",2048,1993,"Vermont",0,381791,86,0,0,0,0,0,0,0,44.07477921,-72.66221354,"VT","Northeast","New England"
"2003",2049,1994,"Vermont",0,385479,83,0,0,0,0,0,0,0,44.07477921,-72.66221354,"VT","Northeast","New England"
"2004",2050,1995,"Vermont",0,389743,59,0,0,0,0,0,0,0,44.07477921,-72.66221354,"VT","Northeast","New England"
"2005",2051,1996,"Vermont",0,393895,81,0,0,0,0,0,0,0,44.07477921,-72.66221354,"VT","Northeast","New England"
"2006",2052,1997,"Vermont",0,398717,111,0,0,0,0,0,0,0,44.07477921,-72.66221354,"VT","Northeast","New England"
"2007",2053,1998,"Vermont",0,402964,128,0,0,0,0,0,0,0,44.07477921,-72.66221354,"VT","Northeast","New England"
"2008",2054,1999,"Vermont",0,407044,88,0,0,0,0,0,0,0,44.07477921,-72.66221354,"VT","Northeast","New England"
"2009",2055,2000,"Vermont",0,411520,93,0,0,0,0,0,0,0,44.07477921,-72.66221354,"VT","Northeast","New England"
"2010",2056,2001,"Vermont",0,415394,103,0,0,0,0,0,0,0,44.07477921,-72.66221354,"VT","Northeast","New England"
"2011",2057,2002,"Vermont",0,419856,129,0,0,0,0,0,0,0,44.07477921,-72.66221354,"VT","Northeast","New England"
"2012",2058,2003,"Vermont",0,423271,128,0,0,0,0,0,0,0,44.07477921,-72.66221354,"VT","Northeast","New England"
"2013",2059,2004,"Vermont",0,426388,121,0,0,0,0,0,0,0,44.07477921,-72.66221354,"VT","Northeast","New England"
"2014",2060,2005,"Vermont",0,429019,125,0,0,0,0,0,0,0,44.07477921,-72.66221354,"VT","Northeast","New England"
"2015",2061,2006,"Vermont",0,431077,135,0,0,0,0,0,0,0,44.07477921,-72.66221354,"VT","Northeast","New England"
"2016",2062,2007,"Vermont",0,431334,115,0,0,0,0,0,0,0,44.07477921,-72.66221354,"VT","Northeast","New England"
"2017",2063,2008,"Vermont",0,430669,116,0,0,0,0,0,0,0,44.07477921,-72.66221354,"VT","Northeast","New England"
"2018",2064,2009,"Vermont",0,430508,115,0,0,0,0,0,0,0,44.07477921,-72.66221354,"VT","Northeast","New England"
"2019",2065,2010,"Vermont",0,430419,100,0,0,0,0,0,0,0,44.07477921,-72.66221354,"VT","Northeast","New England"
"2020",2066,2011,"Vermont",0,430336,106,0,0,0,0,0,0,0,44.07477921,-72.66221354,"VT","Northeast","New England"
"2021",2067,2012,"Vermont",0,429681,121,0,0,0,0,0,0,0,44.07477921,-72.66221354,"VT","Northeast","New England"
"2022",2068,2013,"Vermont",0,426148,118,0,0,0,0,0,0,0,44.07477921,-72.66221354,"VT","Northeast","New England"
"2023",2069,2014,"Vermont",0,423954,111,0,0,0,0,0,0,0,44.07477921,-72.66221354,"VT","Northeast","New England"
"2024",2070,2015,"Vermont",0,421231,109,0,0,0,0,0,0,0,44.07477921,-72.66221354,"VT","Northeast","New England"
"2025",2071,1970,"Washington",2099,2140767,98,194,15,0,0,0,0,0,47.38968376,-120.49248,"WA","West","Pacific"
"2026",2072,1971,"Washington",2141,2169659,99,194,15,0,0,0,0,0,47.38968376,-120.49248,"WA","West","Pacific"
"2027",2073,1972,"Washington",2184,2185932,100,194,15,0,0,0,0,0,47.38968376,-120.49248,"WA","West","Pacific"
"2028",2074,1973,"Washington",2226,2224149,100,193,15,0,0,0,0,0,47.38968376,-120.49248,"WA","West","Pacific"
"2029",2075,1974,"Washington",2268,2292310,99,189,15,0,0,0,0,0,47.38968376,-120.49248,"WA","West","Pacific"
"2030",2076,1975,"Washington",2311,2359403,98,186,14,0,0,0,0,0,47.38968376,-120.49248,"WA","West","Pacific"
"2031",2077,1976,"Washington",2353,2427802,97,182,14,0,0,0,0,0,47.38968376,-120.49248,"WA","West","Pacific"
"2032",2078,1977,"Washington",2395,2497041,96,179,14,0,0,0,0,0,47.38968376,-120.49248,"WA","West","Pacific"
"2033",2079,1978,"Washington",2447,2588353,95,176,15,0,0,0,0,0,47.38968376,-120.49248,"WA","West","Pacific"
"2034",2080,1979,"Washington",2672,2686572,99,185,14,0,0,0,0,0,47.38968376,-120.49248,"WA","West","Pacific"
"2035",2081,1980,"Washington",2904,2791587,104,194,14,0,0,0,0,0,47.38968376,-120.49248,"WA","West","Pacific"
"2036",2082,1981,"Washington",3137,2843803,110,205,14,0,0,0,0,0,47.38968376,-120.49248,"WA","West","Pacific"
"2037",2083,1982,"Washington",3369,2865079,118,219,15,0,0,0,0,0,47.38968376,-120.49248,"WA","West","Pacific"
"2038",2084,1983,"Washington",3612,2872656,126,234,16,0,0,0,0,0,47.38968376,-120.49248,"WA","West","Pacific"
"2039",2085,1984,"Washington",3934,2903652,135,251,18,0,0,0,0,0,47.38968376,-120.49248,"WA","West","Pacific"
"2040",2086,1985,"Washington",4257,2938540,145,266,21,0,0,0,0,0,47.38968376,-120.49248,"WA","West","Pacific"
"2041",2087,1986,"Washington",4397,2975079,148,289,23,0,0,0,0,0,47.38968376,-120.49248,"WA","West","Pacific"
"2042",2088,1987,"Washington",4818,3019709,160,288,25,0,0,0,0,0,47.38968376,-120.49248,"WA","West","Pacific"
"2043",2089,1988,"Washington",5806,3084204,188,349,34,0,0,0,0,0,47.38968376,-120.49248,"WA","West","Pacific"
"2044",2090,1989,"Washington",6089,3139602,194,364,40,0,0,0,0,0,47.38968376,-120.49248,"WA","West","Pacific"
"2045",2091,1990,"Washington",6514,3215181,203,352,41,49,1227,530,546,149,47.38968376,-120.49248,"WA","West","Pacific"
"2046",2092,1991,"Washington",6594,3305303,199,357,41,62,1273,559,531,147,47.38968376,-120.49248,"WA","West","Pacific"
"2047",2093,1992,"Washington",6625,3399538,195,348,38,61,1173,457,586,146,47.38968376,-120.49248,"WA","West","Pacific"
"2048",2094,1993,"Washington",7431,3492126,213,346,42,72,1202,526,635,159,47.38968376,-120.49248,"WA","West","Pacific"
"2049",2095,1994,"Washington",7525,3564531,211,374,44,78,1249,528,586,160,47.38968376,-120.49248,"WA","West","Pacific"
"2050",2096,1995,"Washington",8306,3649762,228,407,55,76,1333,468,617,182,47.38968376,-120.49248,"WA","West","Pacific"
"2051",2097,1996,"Washington",8662,3718664,233,425,56,67,1255,511,723,188,47.38968376,-120.49248,"WA","West","Pacific"
"2052",2098,1997,"Washington",9031,3804147,237,415,59,102,1221,524,589,181,47.38968376,-120.49248,"WA","West","Pacific"
"2053",2099,1998,"Washington",10100,3877554,260,449,67,99,1255,472,750,204,47.38968376,-120.49248,"WA","West","Pacific"
"2054",2100,1999,"Washington",10656,3934948,271,463,69,81,1170,488,771,211,47.38968376,-120.49248,"WA","West","Pacific"
"2055",2101,2000,"Washington",10608,3990502,266,471,67,84,1163,387,700,225,47.38968376,-120.49248,"WA","West","Pacific"
"2056",2102,2001,"Washington",11378,4061260,280,493,77,85,1261,363,709,243,47.38968376,-120.49248,"WA","West","Pacific"
"2057",2103,2002,"Washington",11717,4122093,284,482,78,82,1288,345,726,238,47.38968376,-120.49248,"WA","West","Pacific"
"2058",2104,2003,"Washington",11355,4167600,272,469,75,80,1144,394,807,229,47.38968376,-120.49248,"WA","West","Pacific"
"2059",2105,2004,"Washington",11526,4226838,273,461,70,80,1136,316,698,226,47.38968376,-120.49248,"WA","West","Pacific"
"2060",2106,2005,"Washington",12604,4294030,294,507,81,108,1217,326,875,252,47.38968376,-120.49248,"WA","West","Pacific"
"2061",2107,2006,"Washington",12367,4378387,282,477,77,77,1213,315,743,237,47.38968376,-120.49248,"WA","West","Pacific"
"2062",2108,2007,"Washington",12876,4440517,290,493,81,93,1237,340,839,242,47.38968376,-120.49248,"WA","West","Pacific"
"2063",2109,2008,"Washington",12774,4504111,284,483,81,78,1144,346,923,236,47.38968376,-120.49248,"WA","West","Pacific"
"2064",2110,2009,"Washington",12746,4562608,279,465,67,72,1091,299,808,212,47.38968376,-120.49248,"WA","West","Pacific"
"2065",2111,2010,"Washington",12035,4589098,262,445,68,71,1006,280,793,211,47.38968376,-120.49248,"WA","West","Pacific"
"2066",2112,2011,"Washington",11225,4597972,244,421,68,73,973,249,753,218,47.38968376,-120.49248,"WA","West","Pacific"
"2067",2113,2012,"Washington",11500,4643267,248,401,73,58,887,235,669,217,47.38968376,-120.49248,"WA","West","Pacific"
"2068",2114,2013,"Washington",12250,4664428,263,430,79,79,898,284,804,222,47.38968376,-120.49248,"WA","West","Pacific"
"2069",2115,2014,"Washington",11625,4692025,248,409,82,68,891,202,782,225,47.38968376,-120.49248,"WA","West","Pacific"
"2070",2116,2015,"Washington",9691,4728950,205,309,64,32,492,224,638,172,47.38968376,-120.49248,"WA","West","Pacific"
"2071",2117,1970,"Wisconsin",1979,2638883,75,142,5,0,0,0,0,0,44.63902624,-90.00945331,"WI","Midwest","East North Central"
"2072",2118,1971,"Wisconsin",1965,2681790,73,139,5,0,0,0,0,0,44.63902624,-90.00945331,"WI","Midwest","East North Central"
"2073",2119,1972,"Wisconsin",1950,2735806,71,135,5,0,0,0,0,0,44.63902624,-90.00945331,"WI","Midwest","East North Central"
"2074",2120,1973,"Wisconsin",1936,2778205,70,133,6,0,0,0,0,0,44.63902624,-90.00945331,"WI","Midwest","East North Central"
